|acc|,|gyr|,|id|,|quat|,|timestamp|
|[-413696.0, 10240.0, 4063232.0]|,|[464.0, 304.0, -16.0]|,|Myo2|,|[0.9097890426772942, -0.02411047781667435, 0.052920972827991554, 0.4109768282016922]|,1517244970.929698
|[-442368.0, 30720.0, 4038656.0]|,|[320.0, 752.0, 0.0]|,|Myo2|,|[0.9097680952051821, -0.02398784712617488, 0.053408056578633636, 0.41096736565021746]|,1517244970.930436
|[-462848.0, 26624.0, 4067328.0]|,|[400.0, 672.0, 0.0]|,|Myo2|,|[0.909743924366202, -0.02386513749930795, 0.05395596304191363, 0.41095644701493717]|,1517244970.931034
|[-301056.0, -2048.0, 4188160.0]|,|[432.0, 496.0, 16.0]|,|Myo1|,|[0.9971857469074183, 0.0007324618328266524, 0.037233476502021495, -0.06506702614943428]|,1517244970.962248
|[-313344.0, 10240.0, 4177920.0]|,|[-48.0, 256.0, -16.0]|,|Myo1|,|[0.9971788849821859, 0.0007934948585889953, 0.037416334485773396, -0.06506657840429762]|,1517244970.962722
|[-495616.0, 34816.0, 4077568.0]|,|[208.0, 384.0, -48.0]|,|Myo2|,|[0.9097180081748102, -0.023743981829039265, 0.05432427719240346, 0.41097231273758705]|,1517244970.979497
|[-487424.0, 55296.0, 4108288.0]|,|[-112.0, 208.0, -64.0]|,|Myo2|,|[0.9097180081748102, -0.023743981829039265, 0.05432427719240346, 0.41097231273758705]|,1517244970.98015
|[-323584.0, 2048.0, 4173824.0]|,|[-64.0, 176.0, -16.0]|,|Myo1|,|[0.9971788849821859, 0.0007934948585889953, 0.037416334485773396, -0.06506657840429762]|,1517244971.012146
|[-319488.0, 12288.0, 4145152.0]|,|[-352.0, 240.0, -16.0]|,|Myo1|,|[0.9971721253627283, 0.0006714141751233404, 0.03759919380690706, -0.06506613733468007]|,1517244971.012598
|[-333824.0, -2048.0, 4134912.0]|,|[-624.0, 272.0, -16.0]|,|Myo1|,|[0.9971631201805333, 0.00030518550534998264, 0.03784300266339785, -0.0650655497406163]|,1517244971.013416
|[-501760.0, 34816.0, 4087808.0]|,|[-240.0, 80.0, -48.0]|,|Myo2|,|[0.9097180081748102, -0.023743981829039265, 0.05432427719240346, 0.41097231273758705]|,1517244971.029661
|[-507904.0, 28672.0, 4055040.0]|,|[-432.0, 144.0, -16.0]|,|Myo2|,|[0.9097096891624253, -0.023987916521795032, 0.05438481837384064, 0.41096855455787773]|,1517244971.030152
|[-493568.0, 34816.0, 4061184.0]|,|[-512.0, 208.0, -64.0]|,|Myo2|,|[0.9096999655786033, -0.024292846638505377, 0.05444527437574572, 0.41096416185190127]|,1517244971.030918
|[-348160.0, -4096.0, 4159488.0]|,|[-416.0, 272.0, -16.0]|,|Myo1|,|[0.9971516021502395, 6.103639604273976e-05, 0.03814774752671235, -0.06506479818156058]|,1517244971.062111
|[-360448.0, -28672.0, 4186112.0]|,|[-560.0, 160.0, -48.0]|,|Myo1|,|[0.9971422409102089, -0.000305179115171148, 0.03839153268853042, -0.06506418735448875]|,1517244971.062637
|[-499712.0, 10240.0, 4061184.0]|,|[-400.0, 144.0, -80.0]|,|Myo2|,|[0.9097173608122252, -0.024537465046062436, 0.05444631547534252, 0.41091098181615004]|,1517244971.07948
|[-505856.0, 12288.0, 4114432.0]|,|[-544.0, 32.0, -128.0]|,|Myo2|,|[0.9097349621100325, -0.024904177706715866, 0.05438632925657803, 0.41085789250956983]|,1517244971.080133
|[-339968.0, -36864.0, 4227072.0]|,|[-768.0, -176.0, -64.0]|,|Myo1|,|[0.9971419233013322, -0.0008545012503041349, 0.038391520460092914, -0.06506416663030055]|,1517244971.112071
|[-337920.0, -22528.0, 4186112.0]|,|[-384.0, -304.0, -48.0]|,|Myo1|,|[0.9971486785918067, -0.0010986519076117108, 0.03820867189805172, -0.0650646074174491]|,1517244971.112628
|[-325632.0, -61440.0, 4143104.0]|,|[-352.0, -512.0, -16.0]|,|Myo1|,|[0.9971575700783746, -0.0014038455109140365, 0.037964865556023075, -0.06506518759279839]|,1517244971.113381
|[-512000.0, 14336.0, 4100096.0]|,|[-544.0, -112.0, -112.0]|,|Myo2|,|[0.9097459578758508, -0.025146953012066455, 0.05426126511584242, 0.41083529301994975]|,1517244971.129574
|[-495616.0, 2048.0, 4093952.0]|,|[-304.0, -256.0, -80.0]|,|Myo2|,|[0.9097779959255101, -0.02526991548561967, 0.05401902223375219, 0.4107887227493246]|,1517244971.130124
|[-485376.0, 0.0, 4059136.0]|,|[-400.0, -336.0, -16.0]|,|Myo2|,|[0.9097901392393535, -0.025392331293094334, 0.05371454696616109, 0.4107942057753001]|,1517244971.131032
|[-299008.0, -43008.0, 4161536.0]|,|[-496.0, -416.0, 16.0]|,|Myo1|,|[0.9971684976269422, -0.0017700854765979874, 0.03766009445037787, -0.06506590062253292]|,1517244971.162122
|[-301056.0, -65536.0, 4153344.0]|,|[-208.0, -272.0, -16.0]|,|Myo1|,|[0.9971771760244643, -0.002014252727477953, 0.03741627036193895, -0.06506646689368176]|,1517244971.169325
|[-466944.0, -4096.0, 4042752.0]|,|[-432.0, -304.0, -48.0]|,|Myo2|,|[0.9098021847345904, -0.025514747616173016, 0.05341005780897461, 0.410799644633599]|,1517244971.179451
|[-487424.0, -16384.0, 4055040.0]|,|[-224.0, -176.0, -112.0]|,|Myo2|,|[0.9098021847345904, -0.025514747616173016, 0.05341005780897461, 0.410799644633599]|,1517244971.180255
|[-286720.0, -61440.0, 4175872.0]|,|[-128.0, -112.0, -48.0]|,|Myo1|,|[0.9971771760244643, -0.002014252727477953, 0.03741627036193895, -0.06506646689368176]|,1517244971.212098
|[-299008.0, -63488.0, 4194304.0]|,|[-32.0, 64.0, -32.0]|,|Myo1|,|[0.997177051568104, -0.0020752904299024015, 0.03741626569206389, -0.06506645877282236]|,1517244971.212608
|[-309248.0, -61440.0, 4198400.0]|,|[416.0, 208.0, 16.0]|,|Myo1|,|[0.9971729649672313, -0.001831131110302806, 0.03753818776120752, -0.06506619211942637]|,1517244971.213357
