|acc|,|gyr|,|id|,|quat|,|timestamp|
|[-229376.0, -55296.0, 4182016.0]|,|[-432.0, -208.0, -64.0]|,|Myo1|,|[0.9940737026153935, 0.0, 0.036256894225318914, -0.10248371280186945]|,1517244871.111998
|[-253952.0, -81920.0, 4253696.0]|,|[-64.0, 352.0, 0.0]|,|Myo1|,|[0.9940714841520208, -0.00018311521874346447, 0.03631785171745379, -0.1024834840900923]|,1517244871.112757
|[-735232.0, 47104.0, 4128768.0]|,|[-1520.0, 1136.0, 32.0]|,|Myo2|,|[0.9310526416846123, -0.01733440082853218, 0.06317290442792538, 0.35895637772041467]|,1517244871.129161
|[-710656.0, 47104.0, 4085760.0]|,|[-608.0, -1600.0, 1040.0]|,|Myo2|,|[0.9308328081806422, -0.017456930041945158, 0.06250313413619525, 0.35963717415084223]|,1517244871.129653
|[-274432.0, -71680.0, 4165632.0]|,|[-32.0, 992.0, 16.0]|,|Myo1|,|[0.994049250339926, -0.0002441481641507862, 0.03692740982780641, -0.1024811919022925]|,1517244871.162054
|[-303104.0, -51200.0, 4108288.0]|,|[16.0, 880.0, 32.0]|,|Myo1|,|[0.9940328893402948, -0.00018310810929761048, 0.03753716240601015, -0.10241846913379679]|,1517244871.162627
|[-327680.0, -67584.0, 4089856.0]|,|[288.0, 688.0, 0.0]|,|Myo1|,|[0.9940138380517374, -6.103861455644688e-05, 0.0380270568686664, -0.10242279522571786]|,1517244871.16318
|[-569344.0, 34816.0, 3977216.0]|,|[-192.0, -3664.0, 448.0]|,|Myo2|,|[0.9308511644909906, -0.01678474003245836, 0.06036402869855024, 0.35998689713250687]|,1517244871.178989
|[-419840.0, 28672.0, 3938304.0]|,|[-416.0, -4304.0, -784.0]|,|Myo2|,|[0.9312190716533641, -0.015991308695889193, 0.0573733976112055, 0.35956030354001234]|,1517244871.179676
|[-317440.0, 61440.0, 4048896.0]|,|[336.0, -3392.0, -800.0]|,|Myo2|,|[0.9315712329728844, -0.014771343099163807, 0.054873708455158106, 0.3590901299685152]|,1517244871.180441
|[-354304.0, -55296.0, 4108288.0]|,|[320.0, 224.0, -32.0]|,|Myo1|,|[0.9939983489025084, 0.00018311299027986032, 0.0382706149684908, -0.10248223689329515]|,1517244871.21175
